query_id,benchmark_id,source_question_id,db_id,split,q_tag,tag,question,ehrsql_template,query,is_fully_instantiated,is_impossible,answerability,execution_eligible,unresolved_macros,review_flags,value_arguments_json,tag_item_subtypes_json,ehrsql_value_json,mimiciii_gold_query,instantiation_source
schera_ehrsql_draft_01231,,c37f76caf0a222965cb494f5,mimic_iii,test,,,What is the ward ID where patient 3929 can be admitted?,ward information,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01232,,5fec8ca0b829796b6a0c2bf1,mimic_iii,test,,,What is the name of the drug that should not be administered during the total splenectomy procedure?,drug restrictions,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01233,,2ab488a655f2319cf34405a9,mimic_iii,test,,,What are the types of antibiotics?,antibiotic,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01234,,1278248778ee66561c3cd9da,mimic_iii,test,,,What should I prepare prior to the non-invasive mechanical ventilation procedure?,procedure preparations,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01235,,635143ebd57bf8e869b08eec,mimic_iii,test,,,Are there any remaining appointments for patient 28443?,test schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01236,,20a44b314db95a60ccce3194,mimic_iii,test,,,Did patient 83062 receive a genetic test?,genetic testing,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01237,,51f515c92f20664c46bf76b3,mimic_iii,test,,,What side effects does oxymetazoline have?,drug side effects,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01238,,7a66c0121d69b183cc070955,mimic_iii,test,,,Tell me the name of the diagnosis that patient 10855 received in the other department.,diagnosis in other department,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01239,,51aa9a56e3d57505e0dff89c,mimic_iii,test,,,What are the remaining tests that patient 22449 has today?,test schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01240,,38891f4241e434dde814396d,mimic_iii,test,,,Did patient 9964 sign a blood transfusion consent form?,consent form,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01241,,316f33b97670744b35e3ae41,mimic_iii,test,,,What are the results of patient 11823's MRI examination?,test results,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01242,,e6d7f0e64c24cb7507042c22,mimic_iii,test,,,Does patient 18866 have MRI readings?,test results,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01243,,693a26e33c5332b6425ac0ba,mimic_iii,test,,,Does patient 19412 have PET-CT readings?,test results,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01244,,6a2da024d176d76ef8d05d0f,mimic_iii,test,,,Is there any test appointment for patient 17667 today?,test schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01245,,9b3c61395a9fe0bade30f91a,mimic_iii,test,,,Will patient 28443 receive any additional immunology tests?,additional test schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01246,,56b89f85e75ded9547231acd,mimic_iii,test,,,When are Dr. Gutknecht's rounds and procedures?,round schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01247,,9da4ab684ac2cbea1de87216,mimic_iii,test,,,How many operating rooms are available now?,operating room information,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01248,,3f2aa4861112892d9df7822c,mimic_iii,test,,,What immuno-oncology drugs have been in use over the past five years?,anticancer drug,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01249,,83b1aaae2aaa723a0e5258bd,mimic_iii,test,,,What is the dose of the prescribed opioid for patient 30826?,opioid dosage,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01250,,bf029d14216da6bf6784edcc,mimic_iii,test,,,What is the result of patient 18159's last COVID-19 test?,test results,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01251,,454514d4c8e157d3b61fcbd6,mimic_iii,test,,,Which doctor did patient 18866 see last in the general procedure department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01252,,8f6ff39b6af253e937e51b43,mimic_iii,test,,,Which doctor did patient 94937 see last when they visited the obstetrics and gynecology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01253,,93db2ef3738485c9d6ed2d72,mimic_iii,test,,,Who did patient 27703 see when they last went to hematology?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01254,,cd525135c80ce4a182330055,mimic_iii,test,,,Who did patient 31510 see when they last went to ophthalmology?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01255,,4ae5088e1d4f2e1a53e76084,mimic_iii,test,,,Who was patient 18223 seeing when they last went to the dermatology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01256,,83d5e8ced0aa34156a720cb6,mimic_iii,test,,,Which doctor was patient 11688 last seeing in the ophthalmology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01257,,75ba7e59c9891e7be4f862aa,mimic_iii,test,,,Which doctor did patient 5828 see when they last visited the oncology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01258,,6edb19165dd5249d7c8a00ba,mimic_iii,test,,,Which doctor did patient 6215 see in the hematology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01259,,1b28bc917bc6366f3ca85c0a,mimic_iii,test,,,Which physician was patient 86792 with when they visited the obstetrics and gynecology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01260,,f04b2fa985c8f00b59ba92cf,mimic_iii,test,,,Which doctor saw patient 65309 during their most recent visit to the cardiology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01261,,f261ea2053d74fd3975f9c29,mimic_iii,test,,,Which doctor did patient 71558 see during their last visit to the rheumatology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01262,,2a6e57b14532246084f23ab2,mimic_iii,test,,,Which doctor did patient 27038 see during their last visit to the neurology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01263,,0adcecb9942a6a67f3c579bd,mimic_iii,test,,,Who did patient 6580 see during their last visit to the oncology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01264,,453af93acc50ebc288ad10aa,mimic_iii,test,,,Which doctor saw patient 30228 during their last visit to the urology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01265,,439f4eba23ad308fe521eb35,mimic_iii,test,,,Which doctor saw patient 5395 in the cardiology department last time?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01266,,ac68b7d27343165f57efce63,mimic_iii,test,,,Who was the last doctor patient 32153 saw in the obstetrics and gynecology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01267,,0acdc0f3940387c06d9b8ecc,mimic_iii,test,,,Which physician was patient 25668 with during their visit to the cardiology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01268,,8d2dc7d77b3ebaad913b85ec,mimic_iii,test,,,Who was the last doctor that patient 28447 saw in the anesthesiology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01269,,4c42ebd5a9cacac95f71b83a,mimic_iii,test,,,Can you tell me what type of insulin has a rapid action?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01270,,675d3189fb0e25dd1a588943,mimic_iii,test,,,Can you tell me what kind of fast-acting insulin it is?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01271,,3db8febd25f6ed837a02e231,mimic_iii,test,,,Can you tell me the type of insulin that will work fast?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01272,,1fd36f9c681ffb6c45e2b129,mimic_iii,test,,,Can you tell me the type of insulin that is fast-acting?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01273,,e4891460748011b6f75a9527,mimic_iii,test,,,Please describe the type of insulin that acts rapidly.,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01274,,b1178f88eee8d1ee1b9baff8,mimic_iii,test,,,Could you please tell me the type of insulin that acts quickly?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01275,,6eee88e12c0223e93dc60d18,mimic_iii,test,,,Can you tell me what kind of fast-acting insulin is available?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01276,,4e59277ed9eb7bd29dcdaef6,mimic_iii,test,,,I would love to know the type of insulin that is a quick-acting one?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01277,,2c968c60bffba04e72f47350,mimic_iii,test,,,Can you tell me the type of insulin that has fast-acting properties?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01278,,ca3fbeccbd078d47c91baa28,mimic_iii,test,,,Can you tell me about the type of insulin that will act fast?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01279,,c2c15761a799e4b814f562cc,mimic_iii,test,,,I would like to know the type of insulin that works very quickly?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01280,,f6014935a2612c9815dc0f70,mimic_iii,test,,,Can you tell me the type of insulin that is fast-acting?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01281,,5ec5d70a3510e0d840b8ad90,mimic_iii,test,,,Can you tell me the type of rapid-acting insulin?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01282,,224cf2968179fdd6cec01679,mimic_iii,test,,,What are the documents you need to have in order to get discharged from the hospital?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01283,,32868a145b3e8145ce1c56db,mimic_iii,test,,,What are the necessary documents required to obtain a hospital discharge?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01284,,b1087f2fac842a116bbff190,mimic_iii,test,,,Which documents are required for hospital discharge?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01285,,f6cadcc7c2d6a5402ccb30a7,mimic_iii,test,,,What are the necessary documents needed to leave the hospital?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01286,,ede3ac89641a397db57a2784,mimic_iii,test,,,Can you list the documents required for a medical discharge?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
